account_id,chat_id,chat_type,date,cost_dialog,cost_task,total_cost_tasks,cost_classification,cost_qc,cost_check_list,total_cost_classifications,cost_amocrm_call,total_cost,has_tasks,has_classifications,has_amocrm_call,num_services,has_both,n_tasks,n_classifications,n_amocrm_calls
23931208,08272999992,telegram,2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,14389750255,whatsapp,2025-01-20,0.0,0.0,0.0,15.419544512566674,0.0,0.0,15.419544512566674,0.0,15.419544512566674,0,1,0,1,0,0,60,0
21782287,47570492622,instagram,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,55703215234,telegram,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08481159123,whatsapp,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,04380376578,max,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,00736226975,max,2025-01-21,0.0,0.0,0.0,19.692079224893703,0.0,0.0,19.692079224893703,0.0,19.692079224893703,0,1,0,1,0,0,55,0
11606517,16127177903,viber,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,05830274168,max,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,06655885695,avito,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.558202569897627,0,0,0,1,0,0,0,0
23931208,73375349743,viber,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-01-21,0.0,0.0,0.0,12.558202569897627,0.0,0.0,12.558202569897627,0.0,0.0,0,1,0,0,0,0,62,0
21782287,39257271584,viber,2025-01-22,0.0,0.0,0.0,13.656182152236488,0.0,0.0,13.656182152236488,0.0,0.0,0,1,0,0,0,0,63,0
21782287,00736226975,max,2025-01-22,2.005672709329499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.661854861565986,0,0,0,1,0,0,0,0
11606517,63471832000,avito,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,95855921324,instagram,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,04380376578,max,2025-01-23,2.005253486230473,0.0,0.0,11.800727457006177,0.0,0.0,11.800727457006177,0.0,13.80598094323665,0,1,0,1,0,0,55,0
11606517,66840296179,vk,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,63471832000,avito,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,30395009806,vk,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,05830274168,max,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,55703215234,telegram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,26586996145,max,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,31592905183,instagram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,37365772887,viber,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,73898400391,max,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,99703465783,max,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,23285228494,telegram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,80087159210,instagram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,85661428409,instagram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,58764457217,instagram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,95855921324,instagram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,57172805237,avito,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,82629192419,avito,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,06655885695,avito,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,11585672433,vk,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,73375349743,viber,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,04094696028,max,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08481159123,whatsapp,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,56148939441,telegram,2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-24,2.008649477327443,0.0,0.0,20.281625878002483,0.0,0.0,20.281625878002483,0.0,22.290275355329925,0,1,0,1,0,0,37,0
11606517,99703465783,max,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,63471832000,avito,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-25,0.0,0.0,0.0,18.13866240115682,0.0,0.0,18.13866240115682,0.0,0.0,0,1,0,0,0,0,54,0
21782287,85859791991,whatsapp,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13866240115682,0,0,0,1,0,0,0,0
11606517,37365772887,viber,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16274348610,whatsapp,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,82629192419,avito,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-01-26,0.0,0.0,0.0,15.071562091758802,0.0,0.0,15.071562091758802,0.0,15.071562091758802,0,1,0,1,0,0,62,0
11606517,32836120500,avito,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,99703465783,max,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,56148939441,telegram,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7591661922617,0,0,0,1,0,0,0,0
21782287,39257271584,viber,2025-01-27,0.0,0.0,0.0,28.7591661922617,0.0,0.0,28.7591661922617,0.0,0.0,0,1,0,0,0,0,94,0
11606517,63471832000,avito,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,37365772887,viber,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,99703465783,max,2025-01-27,2.007541204541463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007541204541463,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-27,0.0,0.0,0.0,30.671656883131757,0.0,0.0,30.671656883131757,0.0,30.671656883131757,0,1,0,1,0,0,137,0
23931208,55485246939,viber,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,56148939441,telegram,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,85859791991,whatsapp,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,75808774008,whatsapp,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,04380376578,max,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,00736226975,max,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,78262410462,viber,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.103022380406303,0,0,0,1,0,0,0,0
21782287,83906973088,max,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-28,0.0,0.0,0.0,12.103022380406303,0.0,0.0,12.103022380406303,0.0,0.0,0,1,0,0,0,0,27,0
21782287,18832197481,max,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,62179202986,telegram,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-29,0.0,0.0,0.0,20.538071322168978,0.0,0.0,20.538071322168978,0.0,20.538071322168978,0,1,0,1,0,0,69,0
21782287,00736226975,max,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,05830274168,max,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,63471832000,avito,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,40796143036,telegram,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-01-29,0.0,0.0,0.0,45.474344550864394,0.0,0.0,45.474344550864394,0.0,45.474344550864394,0,1,0,1,0,0,107,0
23931208,55485246939,viber,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,00736226975,max,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.426745519714595,0,0,0,1,0,0,0,0
21782287,75808774008,whatsapp,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-01-30,0.0,0.0,0.0,14.426745519714595,0.0,0.0,14.426745519714595,0.0,0.0,0,1,0,0,0,0,86,0
11606517,16127177903,viber,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,05830274168,max,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,55703215234,telegram,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,37365772887,viber,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08481159123,whatsapp,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-01-31,0.0,0.0,0.0,26.73010582152852,0.0,0.0,26.73010582152852,0.0,26.73010582152852,0,1,0,1,0,0,56,0
11606517,16274348610,whatsapp,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,54236440230,avito,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-02-01,0.0,0.0,0.0,27.18096065376714,0.0,0.0,27.18096065376714,0.0,27.18096065376714,0,1,0,1,0,0,62,0
11606517,07182214050,instagram,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,37365772887,viber,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,05830274168,max,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-01,0.0,0.0,0.0,31.78558117445722,0.0,0.0,31.78558117445722,0.0,31.78558117445722,0,1,0,1,0,0,94,0
21782287,47570492622,instagram,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,83906973088,max,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,00736226975,max,2025-02-02,0.0,0.0,0.0,18.486750347744493,0.0,0.0,18.486750347744493,0.0,18.486750347744493,0,1,0,1,0,0,27,0
11606517,09697788870,whatsapp,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,07182214050,instagram,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,37365772887,viber,2025-02-02,2.014357317993286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014357317993286,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-02-02,2.012382285410996,3.433790557844108,3.433790557844108,0.0,0.0,0.0,0.0,3.860113969261888,9.306286812516992,1,0,1,2,1,29,0,55
21782287,45038593789,avito,2025-02-03,0.0,0.0,0.0,18.970228544247245,0.0,0.0,18.970228544247245,0.0,18.970228544247245,0,1,0,1,0,0,96,0
11606517,37365772887,viber,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.340996670791756,0.0,0,0,1,0,0,0,0,49
11606517,33932214573,avito,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,07182214050,instagram,2025-02-03,2.009231308664452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350227979456208,0,0,0,1,0,0,0,0
11606517,32836120500,avito,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,31592905183,instagram,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-03,0.0,5.066839318210036,5.066839318210036,30.97210897709646,0.0,0.0,30.97210897709646,2.340227257678138,38.379175552984634,1,1,1,3,1,36,75,32
21782287,39257271584,viber,2025-02-04,2.0119317298713884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.472273335541995,0,0,0,1,0,0,0,0
21782287,92378331609,avito,2025-02-04,0.0,0.0,0.0,16.460341605670607,0.0,0.0,16.460341605670607,0.0,0.0,0,1,0,0,0,0,49,0
11606517,37365772887,viber,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,07182214050,instagram,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.831651846856056,0,0,0,2,1,0,0,0
11606517,32836120500,avito,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88137718368381,0.0,0,0,1,0,0,0,0,21
11606517,31592905183,instagram,2025-02-04,0.0,2.9502746631722467,2.9502746631722467,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,26,0,0
11606517,55703215234,telegram,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-02-04,0.0,14.209940390874358,14.209940390874358,0.0,0.0,0.0,0.0,20.33286102746692,0.0,1,0,1,0,0,29,0,31
23931208,85661428409,instagram,2025-02-04,0.0,0.0,0.0,18.97570702006643,0.0,0.0,18.97570702006643,0.0,53.51850843840771,0,1,0,3,1,0,61,0
21782287,47570492622,instagram,2025-02-05,0.0,0.0,0.0,9.974616138129466,0.0,0.0,9.974616138129466,0.0,0.0,0,1,0,0,0,0,64,0
21782287,39257271584,viber,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974616138129466,0,0,0,1,0,0,0,0
21782287,75808774008,whatsapp,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950895415700484,11.244820308319031,0,0,1,2,1,0,0,43
11606517,40796143036,telegram,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-05,0.0,8.293924892618548,8.293924892618548,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,18,0,0
23931208,08481159123,whatsapp,2025-02-05,0.0,5.429830940647156,5.429830940647156,0.0,0.0,0.0,0.0,5.349863174347164,10.77969411499432,1,0,1,2,1,36,0,36
21782287,85859791991,whatsapp,2025-02-06,0.0,0.0,0.0,32.35938633876202,0.0,0.0,32.35938633876202,0.0,0.0,0,1,0,0,0,0,92,0
21782287,45038593789,avito,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,75808774008,whatsapp,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.434155674281133,0.0,0,0,1,0,0,0,0,65
21782287,00736226975,max,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,78262410462,viber,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,83906973088,max,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,18832197481,max,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,92378331609,avito,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.79354201304315,0,0,0,2,1,0,0,0
11606517,33932214573,avito,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,85193315779,telegram,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4955315620736949,0.0,0,0,1,0,0,0,0,23
11606517,37365772887,viber,2025-02-06,0.0,6.90469725257081,6.90469725257081,0.0,0.0,0.0,0.0,0.0,8.400228814644505,1,0,0,2,1,30,0,0
11606517,32836120500,avito,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,73375349743,viber,2025-02-06,2.006263587970763,3.3292622414534967,3.3292622414534967,0.0,0.0,0.0,0.0,3.1380138158525384,8.473539645276798,1,0,1,2,1,33,0,57
21782287,45038593789,avito,2025-02-07,2.0080329576527043,0.0,0.0,17.579015454493543,0.0,0.0,17.579015454493543,3.2676105967451896,22.85465900889144,0,1,1,2,1,0,51,28
11606517,07182214050,instagram,2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.552194805673722,0,0,0,2,1,0,0,0
11606517,16127177903,viber,2025-02-07,0.0,5.344059202446339,5.344059202446339,0.0,0.0,0.0,0.0,7.208135603227383,0.0,1,0,1,0,0,27,0,44
23931208,08272999992,telegram,2025-02-07,2.007401344830587,6.914273342231102,6.914273342231102,0.0,0.0,0.0,0.0,1.9942381250480938,10.915912812109783,1,0,1,2,1,39,0,45
21782287,47570492622,instagram,2025-02-08,0.0,0.0,0.0,32.679500625619106,0.0,0.0,32.679500625619106,16.2895415769552,48.96904220257431,0,1,1,2,1,0,100,39
11606517,55703215234,telegram,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.232949990231205,0,0,0,2,1,0,0,0
11606517,85193315779,telegram,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-02-08,0.0,7.76644764752203,7.76644764752203,0.0,0.0,0.0,0.0,3.4665023427091755,0.0,1,0,1,0,0,28,0,59
23931208,55485246939,viber,2025-02-08,0.0,7.496187280846961,7.496187280846961,0.0,0.0,0.0,0.0,1.5473220584582006,0.0,1,0,1,0,0,45,0,43
23931208,08481159123,whatsapp,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.043509339305162,0,0,0,2,1,0,0,0
